id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,origin,origin_city,origin_region,dest,dest_city,dest_region
291584,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,969a47e4-5642-4928-8fd6-908cf723a571,37,Any,Any,2019-02-09T20:09:56Z,2019-02-09T21:00:33Z,2019-02-09T20:25:17Z,2019-02-09T20:57:17Z,SJU,San Juan,Puerto Rico,MAZ,Mayaguez,Puerto Rico
291585,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,bd210da9-44d9-435c-bbd7-f1ac0a704fa8,5033,B24,E29,2019-02-09T20:14:44Z,2019-02-09T21:40:10Z,2019-02-09T20:26:07Z,2019-02-09T21:34:35Z,CVG,Cincinnati / Covington,Kentucky,CLT,Charlotte,North Carolina
291586,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2c3597e0-93e7-4737-8ed9-999c9bdf0d7a,1148,2,E3,2019-02-09T20:04:34Z,2019-02-10T00:42:37Z,2019-02-09T20:21:08Z,2019-02-10T00:37:51Z,PAP,Port-au-Prince,Haiti,BOS,Boston,Massachusetts
291587,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7041687a-7962-4228-8771-5b53ca2c73d4,5062,E14,7,2019-02-09T20:13:51Z,2019-02-09T21:57:56Z,2019-02-09T20:30:51Z,2019-02-09T21:52:50Z,CLT,Charlotte,North Carolina,PNS,Pensacola,Florida
291588,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7abf1780-cc3f-452d-91b2-4a30b59d97a6,5633,B32,E8,2019-02-09T20:11:18Z,2019-02-09T21:32:49Z,2019-02-09T20:23:16Z,2019-02-09T21:28:36Z,PIT,Pittsburgh,Pennsylvania,CLT,Charlotte,North Carolina
291589,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0af57af3-ca48-4936-b7de-731b437e37d3,89,26,19,2019-02-09T20:27:21Z,2019-02-10T08:58:20Z,2019-02-09T20:46:33Z,2019-02-10T08:51:15Z,LAX,Los Angeles,California,PVG,Shanghai (Pudong),China
291590,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,242a787c-10c7-43c2-ab77-c416aedee3c9,4602,Any,Any,2019-02-09T20:19:53Z,2019-02-09T21:36:46Z,2019-02-09T20:36:46Z,2019-02-09T21:31:59Z,SJU,San Juan,Puerto Rico,NEV,Charlestown,Saint Kitts and Nevis
291591,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3647c6c6-911d-494b-a1a4-a37d0dafca76,669,B11,4,2019-02-09T20:14:11Z,2019-02-09T21:49:33Z,2019-02-09T20:47:07Z,2019-02-09T21:43:40Z,ATL,Atlanta,Georgia,PNS,Pensacola,Florida
291592,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,4184cf99-7549-44ff-871d-394f5b673131,2480,B20,D12,2019-02-09T20:11:19Z,2019-02-09T23:31:06Z,2019-02-09T20:32:23Z,2019-02-09T23:26:12Z,JFK,New York,New York,MSY,New Orleans,Louisiana
291593,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,43039746-de28-455f-866d-d15f336f4d97,2388,9,T08,2019-02-09T20:11:34Z,2019-02-09T22:59:14Z,2019-02-09T20:24:14Z,2019-02-09T22:52:31Z,EGE,Eagle,Colorado,ATL,Atlanta,Georgia
291594,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,45d47d45-e35e-468a-9132-838050ef8467,8065,S37,Any,2019-02-09T20:09:40Z,2019-02-10T06:37:21Z,2019-02-09T20:29:42Z,2019-02-10T06:30:27Z,MAD,Madrid,Spain,GRU,São Paulo,Brazil
291595,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,4f800bd4-4e2f-445a-835b-21b402d366eb,910,A3,Any,2019-02-09T20:15:29Z,2019-02-09T21:54:08Z,2019-02-09T20:33:07Z,2019-02-09T21:48:03Z,ATH,Athens,Greece,LCA,Larnaca,Cyprus
291596,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,50be3b17-7c39-4f73-9655-38349967f4a7,1741,2,C1,2019-02-09T20:17:04Z,2019-02-10T00:46:16Z,2019-02-09T20:36:43Z,2019-02-10T00:42:53Z,SXM,Saint Martin,Sint Maarten,IAD,Dulles,Virginia
291597,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5b9664e9-cbd0-4a5e-bc20-8888d9b74cdf,2281,Any,Any,2019-02-09T20:06:44Z,2019-02-09T20:49:16Z,2019-02-09T20:14:29Z,2019-02-09T20:42:38Z,PVC,Provincetown,Massachusetts,BOS,Boston,Massachusetts
291598,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,66a60ddc-df22-4de0-8d38-25500b5d8b17,731,C45,Any,2019-02-09T20:15:08Z,2019-02-09T23:01:50Z,2019-02-09T20:32:53Z,2019-02-09T22:56:41Z,DUS,Düsseldorf,Germany,TZX,Trabzon,Turkey
291599,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,68ae9eec-b007-4909-abe2-da68caf6e94c,2983,B19,2,2019-02-09T20:16:36Z,2019-02-09T21:41:01Z,2019-02-09T20:29:29Z,2019-02-09T21:36:47Z,PHX,Phoenix,Arizona,GJT,Grand Junction,Colorado
291600,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,696bc8b1-8481-4776-a7bf-79a907e77674,701,B44,Any,2019-02-09T20:21:58Z,2019-02-10T04:10:24Z,2019-02-09T20:38:51Z,2019-02-10T04:03:05Z,LHR,London,United Kingdom,ADD,Addis Ababa,Ethiopia
291601,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,77994ffd-981d-4664-b010-a8a2f5889440,203,A55,Any,2019-02-09T20:21:52Z,2019-02-10T03:37:52Z,2019-02-09T20:34:07Z,2019-02-10T03:32:42Z,YUL,Montréal,Canada,TUN,Tunis,Tunisia
291602,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7b0967a8-06b4-4873-a095-22c601016483,3837,E5,Any,2019-02-09T20:13:20Z,2019-02-09T22:30:27Z,2019-02-09T20:28:54Z,2019-02-09T22:26:57Z,ORD,Chicago,Illinois,HPN,White Plains,New York
291603,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7fc1d2a8-88b9-4d53-861b-e5246b18f576,3202,Any,Any,2019-02-09T20:05:15Z,2019-02-09T21:25:26Z,2019-02-09T20:21:10Z,2019-02-09T21:21:22Z,SBA,Santa Barbara,California,OAK,Oakland,California
291604,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,934324d0-fca1-4c18-908d-c85d21e6742f,422,F7,Any,2019-02-09T20:20:27Z,2019-02-09T23:36:21Z,2019-02-09T20:35:48Z,2019-02-09T23:29:36Z,MIA,Miami,Florida,GEO,Georgetown,Guyana
291605,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,959afa37-f5a2-4607-b86d-84b14cc99cfb,5014,F10,1,2019-02-09T20:09:58Z,2019-02-09T21:52:42Z,2019-02-09T20:24:51Z,2019-02-09T21:47:56Z,ORD,Chicago,Illinois,LWB,Lewisburg,West Virginia
291606,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a2aaac06-67e7-498f-acf6-b1cf62c6194d,705,A37,Any,2019-02-09T20:18:35Z,2019-02-10T02:56:12Z,2019-02-09T20:36:29Z,2019-02-10T02:49:20Z,CDG,Paris,France,ADD,Addis Ababa,Ethiopia
291638,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,1b17c684-44d3-4967-8ebd-d9f2909bc943,4365,Any,Any,2019-02-09T20:25:17Z,2019-02-09T23:37:11Z,2019-02-09T20:37:59Z,2019-02-09T23:33:58Z,RZE,Rzeszów,Poland,PIK,"Prestwick, South Ayrshire",United Kingdom
291639,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,20315af7-f7a4-470f-ae28-5874936792ee,3937,39,B4,2019-02-09T20:11:27Z,2019-02-09T22:19:41Z,2019-02-09T20:27:26Z,2019-02-09T22:14:00Z,MCI,Kansas City,Missouri,MSY,New Orleans,Louisiana
291640,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,399d8502-c6a4-4952-8add-9f914c9e85af,3778,A4,Any,2019-02-09T20:36:18Z,2019-02-10T00:11:56Z,2019-02-09T20:55:10Z,2019-02-10T00:06:42Z,MAD,Madrid,Spain,SBZ,Sibiu,Romania
291641,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,51618ea7-2092-4608-9678-fc9060ec0d6d,4416,D18,Any,2019-02-09T20:25:48Z,2019-02-09T21:36:38Z,2019-02-09T20:40:06Z,2019-02-09T21:30:57Z,AMS,Amsterdam,Netherlands,DSA,NA,NA
291642,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,58a23e3d-600b-442f-9dd4-43452c63512c,1314,B15,Any,2019-02-09T20:35:24Z,2019-02-09T23:37:01Z,2019-02-09T20:50:04Z,2019-02-09T23:32:09Z,AGP,Málaga,Spain,BFS,Belfast,United Kingdom
291643,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5af0ab76-2a43-45fc-b069-70463dbdb2a2,1006,Any,Any,2019-02-09T20:18:54Z,2019-02-09T21:22:59Z,2019-02-09T20:25:34Z,2019-02-09T21:17:58Z,AUG,Augusta,Maine,BOS,Boston,Massachusetts
291644,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5afb84ac-2a65-433e-8391-c90e014cb948,296,Any,Any,2019-02-09T19:56:51Z,2019-02-10T05:55:02Z,2019-02-09T20:14:38Z,2019-02-10T05:48:11Z,DAR,Dar es Salaam,Tanzania,ZRH,Zurich,Switzerland
291645,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5c0eab55-2475-4b31-b729-6223269a9169,1944,E79,37,2019-02-09T20:17:24Z,2019-02-10T02:26:23Z,2019-02-09T20:35:25Z,2019-02-10T02:20:54Z,YYZ,Toronto,Canada,BOG,Bogota,Colombia
291646,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6463bc89-eea3-4b7b-8932-fa92da979600,170,6,D51,2019-02-09T20:25:58Z,2019-02-10T00:31:06Z,2019-02-09T20:44:45Z,2019-02-10T00:26:25Z,SEA,Seattle,Washington,MKE,Milwaukee,Wisconsin
291647,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6f6e949e-4a32-4324-87aa-8f888089139e,935,F88,35,2019-02-09T20:19:53Z,2019-02-09T22:00:04Z,2019-02-09T20:36:36Z,2019-02-09T21:54:40Z,TPA,Tampa,Florida,CUN,Ciudad de Cancún,Mexico
291648,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7bef2b99-c384-4fb4-96bc-20aecfb1ed6f,1167,E69,D10,2019-02-09T20:18:29Z,2019-02-09T23:08:11Z,2019-02-09T20:34:36Z,2019-02-09T23:02:35Z,TPA,Tampa,Florida,LGA,New York,New York
291649,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7d630fcc-42d0-496d-8cdc-c0cf72592784,204,Any,Any,2019-02-09T19:58:55Z,2019-02-09T20:51:11Z,2019-02-09T20:14:24Z,2019-02-09T20:46:29Z,BJL,Banjul,Gambia,DSS,Dakar,Senegal
291650,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,81be1b79-b442-48f6-959b-149405982991,1731,3,Any,2019-02-09T20:20:07Z,2019-02-10T01:13:40Z,2019-02-09T20:33:19Z,2019-02-10T01:08:01Z,SKB,Basseterre,Saint Kitts and Nevis,YYZ,Toronto,Canada
291651,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9c1a1d67-01cb-4ecc-8466-34cde175c506,8831,10,Any,2019-02-09T20:32:10Z,2019-02-09T22:53:20Z,2019-02-09T20:48:52Z,2019-02-09T22:48:33Z,CDG,Paris,France,SVQ,Sevilla,Spain
291652,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9ce406fa-ef9c-4453-aaf3-2d8af6a1fc18,633,F4,Any,2019-02-09T20:20:20Z,2019-02-09T22:30:33Z,2019-02-09T20:36:26Z,2019-02-09T22:26:08Z,CPH,Copenhagen,Denmark,DUB,Dublin,Ireland
291653,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a4738293-082d-4be4-b814-1552a6c75e55,390,TBA,E29,2019-02-09T20:12:09Z,2019-02-09T23:40:28Z,2019-02-09T20:30:08Z,2019-02-09T23:34:44Z,SJD,Ciudad de San José del Cabo,Mexico,ATL,Atlanta,Georgia
291654,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a7937a35-f281-4c28-aaad-82c7dfe8fe0f,3764,A2,Any,2019-02-09T20:14:21Z,2019-02-09T23:41:37Z,2019-02-09T20:32:46Z,2019-02-09T23:35:58Z,MAD,Madrid,Spain,CRA,Craiova,Romania
291655,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d1e0782b-3b2c-419f-9c0a-4052b4f8b641,484,28,E3,2019-02-09T20:12:41Z,2019-02-10T01:40:46Z,2019-02-09T20:27:53Z,2019-02-10T01:33:57Z,MEX,Ciudad de México,Mexico,BOS,Boston,Massachusetts
291656,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ddcef3f6-d4aa-4cde-8587-25fb2d800d53,5057,1,E24,2019-02-09T20:20:36Z,2019-02-09T21:46:23Z,2019-02-09T20:35:21Z,2019-02-09T21:38:53Z,GNV,Gainesville,Florida,CLT,Charlotte,North Carolina
291657,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e046693f-e7d9-43f7-84b1-3d100d45513a,1068,A52,Any,2019-02-09T20:21:30Z,2019-02-09T21:53:00Z,2019-02-09T20:33:45Z,2019-02-09T21:48:14Z,FRA,Frankfurt am Main,Germany,NCE,Nice,France
291658,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f6baa549-58db-4fbd-8041-0246559eb4d2,95,Any,Any,2019-02-09T20:27:18Z,2019-02-10T05:41:03Z,2019-02-09T20:46:24Z,2019-02-10T05:34:48Z,TLV,Tel Aviv,Israel,PEK,Beijing,China
291659,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f9dfdd71-31a3-4f78-b01d-795e2d77186f,2009,15,A2,2019-02-09T20:07:08Z,2019-02-10T01:54:37Z,2019-02-09T20:25:30Z,2019-02-10T01:49:49Z,PUJ,Punta Cana,Dominican Republic,MDW,Chicago,Illinois
291660,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fbaf0585-70e0-498e-a3d0-bd7c92722179,4812,5,20,2019-02-09T20:20:26Z,2019-02-09T21:44:11Z,2019-02-09T20:34:55Z,2019-02-09T21:39:33Z,BTV,South Burlington,Vermont,PHL,Philadelphia,Pennsylvania
291661,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,64690705-8a0a-4922-ae25-87783ec40d6c,845,C49,E16,2019-02-09T20:13:22Z,2019-02-09T22:17:57Z,2019-02-09T20:41:07Z,2019-02-09T22:10:49Z,ATL,Atlanta,Georgia,ORD,Chicago,Illinois
291662,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,968faa45-7ea3-4937-ba47-26b13e8290d4,3774,12,13,2019-02-09T20:22:47Z,2019-02-09T22:34:54Z,2019-02-09T20:38:46Z,2019-02-09T22:32:23Z,DFW,Dallas-Fort Worth,Texas,MSN,Madison,Wisconsin
291663,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d2ffd266-758e-4269-acfc-4bdfc616b27d,1713,2,D1,2019-02-09T20:19:54Z,2019-02-10T00:46:40Z,2019-02-09T20:29:05Z,2019-02-10T00:40:10Z,SKB,Basseterre,Saint Kitts and Nevis,CLT,Charlotte,North Carolina
291664,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3eceda1f-6986-406b-b1a0-89cbd103da1b,5464,8,36,2019-02-09T20:13:46Z,2019-02-09T22:04:58Z,2019-02-09T20:27:51Z,2019-02-09T21:59:10Z,TYS,Alcoa,Tennessee,PHL,Philadelphia,Pennsylvania
291665,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,401c9283-6f89-4867-9c70-e6e401df424c,836,2B,D2,2019-02-09T20:17:39Z,2019-02-10T00:49:06Z,2019-02-09T20:32:53Z,2019-02-10T00:44:10Z,SJD,Ciudad de San José del Cabo,Mexico,CLT,Charlotte,North Carolina
291666,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5a8d3a6f-dda6-4fc2-a4a0-b2da0c560bd8,818,Any,D9,2019-02-09T20:02:30Z,2019-02-10T00:52:33Z,2019-02-09T20:16:07Z,2019-02-10T00:48:11Z,UVF,Vieux Fort,Saint Lucia,CLT,Charlotte,North Carolina
291667,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5843a85d-6071-400d-a7d5-d39d34580309,2285,36,5,2019-02-09T20:15:21Z,2019-02-09T22:32:23Z,2019-02-09T20:33:25Z,2019-02-09T22:27:53Z,DFW,Dallas-Fort Worth,Texas,EGE,Eagle,Colorado
291668,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9bc0d033-c328-468b-9a80-16589c9b0406,149,Any,Any,2019-02-09T20:18:37Z,2019-02-09T23:04:14Z,2019-02-09T20:31:42Z,2019-02-09T22:58:12Z,CLO,Cali,Colombia,LIM,Lima,Peru
291669,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,128900f9-8efd-4b31-9a12-66d5ee8f4dd2,1738,5,26,2019-02-09T20:17:24Z,2019-02-09T23:29:21Z,2019-02-09T20:34:46Z,2019-02-09T23:22:59Z,PLS,Providenciales,Turks and Caicos Islands,PHL,Philadelphia,Pennsylvania
291701,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e6cc42d0-90ea-423a-87d2-8f95ab931150,1229,59,C08,2019-02-09T20:18:26Z,2019-02-09T22:52:04Z,2019-02-09T20:32:48Z,2019-02-09T22:45:39Z,MCI,Kansas City,Missouri,SLC,Salt Lake City,Utah
291702,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ef9190d3-d8e7-4c0b-b720-ac7d61a58e37,1824,D38,B36,2019-02-09T20:19:06Z,2019-02-10T01:03:07Z,2019-02-09T20:32:53Z,2019-02-10T00:59:30Z,LAS,Las Vegas,Nevada,JFK,New York,New York
291703,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2900badb-815b-4ba2-a524-20bd201a608f,229,D8,B1,2019-02-09T20:21:46Z,2019-02-09T21:49:45Z,2019-02-09T20:39:20Z,2019-02-09T21:44:39Z,BWI,Baltimore,Maryland,MYR,Myrtle Beach,South Carolina
291704,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,37375536-f192-4aa9-8b80-df64bd3e42c7,903,8,E32,2019-02-09T20:19:39Z,2019-02-10T01:00:12Z,2019-02-09T20:37:08Z,2019-02-10T00:54:03Z,SJO,San José (Alajuela),Costa Rica,ATL,Atlanta,Georgia
291705,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,343f39bc-d7ca-4425-ba29-ee706ed39258,5915,Any,B15A,2019-02-09T20:15:55Z,2019-02-09T21:46:46Z,2019-02-09T20:25:50Z,2019-02-09T21:41:48Z,SBP,San Luis Obispo,California,PHX,Phoenix,Arizona
291706,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,858ecab7-cf96-494b-b1d3-b7c1103673dd,4039,1,15,2019-02-09T20:42:56Z,2019-02-09T22:15:36Z,2019-02-09T20:56:51Z,2019-02-09T22:09:50Z,GCK,Garden City,Kansas,DFW,Dallas-Fort Worth,Texas
291707,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a258008b-1df8-42af-bcfb-95f5eb5f4d49,5500,B5,E30,2019-02-09T20:19:27Z,2019-02-09T22:06:51Z,2019-02-09T20:35:07Z,2019-02-09T22:00:01Z,VPS,Valparaiso,Florida,CLT,Charlotte,North Carolina
291708,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,002f842f-75f1-4988-9cdc-9118a0ec9669,1181,A01,E64,2019-02-09T20:28:33Z,2019-02-09T22:08:02Z,2019-02-09T20:59:07Z,2019-02-09T22:04:42Z,ATL,Atlanta,Georgia,TPA,Tampa,Florida
291712,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0c688c78-f8ba-4a52-b009-0ac7c40a8e32,1760,A13,24,2019-02-09T20:29:41Z,2019-02-09T22:52:08Z,2019-02-09T20:48:29Z,2019-02-09T22:45:45Z,PHX,Phoenix,Arizona,AUS,Austin,Texas
291715,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5e824b41-58d8-43e7-aad3-2194743b45cd,3087,35,10,2019-02-09T20:25:03Z,2019-02-09T22:23:40Z,2019-02-09T20:45:00Z,2019-02-09T22:19:38Z,DFW,Dallas-Fort Worth,Texas,TYS,Alcoa,Tennessee
291716,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,778224c5-32a7-4f68-9b6c-6bb801ee54f0,5299,3,E9,2019-02-09T20:17:30Z,2019-02-09T21:52:51Z,2019-02-09T20:32:31Z,2019-02-09T21:47:28Z,JAN,Jackson,Mississippi,CLT,Charlotte,North Carolina
291718,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d4ff2501-16c2-4c46-b1d6-243de4037d93,4794,32,Any,2019-02-09T20:15:54Z,2019-02-09T21:06:47Z,2019-02-09T20:34:26Z,2019-02-09T21:02:28Z,PHL,Philadelphia,Pennsylvania,MDT,Harrisburg,Pennsylvania
291720,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fac9de47-ed21-44c0-a26f-d981bec7e706,4796,20,6,2019-02-09T20:21:26Z,2019-02-09T21:23:19Z,2019-02-09T20:36:26Z,2019-02-09T21:18:10Z,PHL,Philadelphia,Pennsylvania,SWF,Newburgh,New York
291722,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,08e09567-1c94-40c2-8583-7a9dcd6f42ea,1541,C9,A9,2019-02-09T20:25:52Z,2019-02-09T23:40:23Z,2019-02-09T20:39:52Z,2019-02-09T23:34:39Z,CLE,Cleveland,Ohio,DFW,Dallas-Fort Worth,Texas
291724,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,36464795-f60d-4ce1-868c-7b9acabb4478,5165,A1,E5A,2019-02-09T20:30:11Z,2019-02-09T21:22:00Z,2019-02-09T20:47:23Z,2019-02-09T21:18:08Z,GSP,Greer,South Carolina,CLT,Charlotte,North Carolina
291726,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,985566be-eef6-46fe-acd9-9cd30a07195e,4314,C12,5,2019-02-09T20:18:42Z,2019-02-09T21:51:54Z,2019-02-09T20:35:45Z,2019-02-09T21:47:02Z,DTW,Detroit,Michigan,SWF,Newburgh,New York
291728,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a264a87a-8200-4499-9207-2fdbff2ca2f6,4927,31,A9,2019-02-09T20:15:39Z,2019-02-09T21:41:50Z,2019-02-09T20:32:22Z,2019-02-09T21:35:55Z,PHL,Philadelphia,Pennsylvania,ROC,Rochester,New York
291729,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cd7e3ff6-b4ba-44ea-800d-9f11dafe1010,765,30,Any,2019-02-09T20:37:06Z,2019-02-10T03:13:37Z,2019-02-09T20:54:10Z,2019-02-10T03:07:45Z,PTY,Tocumen,Panama,CNF,Belo Horizonte,Brazil
291731,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f4301472-d088-4062-8148-e56ec625cd31,2784,10,B67,2019-02-09T20:36:36Z,2019-02-09T23:27:55Z,2019-02-09T20:57:00Z,2019-02-09T23:23:45Z,DFW,Dallas-Fort Worth,Texas,IAD,Dulles,Virginia
291733,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,001b3467-72bc-40c1-ae29-afd36b5b87ad,3641,55,Any,2019-02-09T20:27:18Z,2019-02-09T21:54:09Z,2019-02-09T20:41:33Z,2019-02-09T21:48:27Z,TLS,Toulouse/Blagnac,France,MAD,Madrid,Spain
291735,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,081b5e4b-5721-457a-99f1-645481839309,120,B43,Any,2019-02-09T20:45:17Z,2019-02-10T03:48:46Z,2019-02-09T21:00:44Z,2019-02-10T03:42:36Z,FRA,Frankfurt am Main,Germany,DEL,New Delhi,India
291737,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,09a6346a-3322-4c8d-ba82-2e9836ee40c7,443,C47,Any,2019-02-09T20:34:37Z,2019-02-10T07:23:02Z,2019-02-09T20:51:35Z,2019-02-10T07:17:32Z,GIG,Rio De Janeiro,Brazil,CDG,Paris,France
291739,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0aaa7129-f815-4193-88ed-fbe0ca01b4ec,5605,E36,C10,2019-02-09T20:38:19Z,2019-02-09T21:56:15Z,2019-02-09T20:56:22Z,2019-02-09T21:51:19Z,CLT,Charlotte,North Carolina,JAX,Jacksonville,Florida
291741,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,165c6234-62e3-4786-bbcb-798f0b1fafd3,404,24,Any,2019-02-09T20:35:50Z,2019-02-10T00:59:27Z,2019-02-09T20:56:07Z,2019-02-10T00:52:59Z,ADD,Addis Ababa,Ethiopia,TLV,Tel Aviv,Israel
291743,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,1c0352f0-4bd5-4baa-8213-0f704b9072ae,1572,D09,75,2019-02-09T20:25:03Z,2019-02-09T23:13:43Z,2019-02-09T20:41:18Z,2019-02-09T23:06:06Z,LGA,New York,New York,MCO,Orlando,Florida
291744,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2f4552dd-4161-4c36-96bc-0b29c4ea6c39,1650,G13,C11,2019-02-09T20:35:58Z,2019-02-09T23:37:04Z,2019-02-09T20:53:23Z,2019-02-09T23:32:24Z,MSP,Minneapolis,Minnesota,SLC,Salt Lake City,Utah
291745,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,37264e42-5a2e-472e-8c56-484727bba1d4,5782,C8,A1,2019-02-09T20:35:41Z,2019-02-09T23:27:00Z,2019-02-09T20:53:20Z,2019-02-09T23:21:44Z,MEM,Memphis,Tennessee,PHX,Phoenix,Arizona
291746,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,39e77df3-b22c-4c72-a84c-5dbd049664dc,3606,15,Any,2019-02-09T20:26:33Z,2019-02-09T21:27:51Z,2019-02-09T20:43:00Z,2019-02-09T21:20:58Z,DFW,Dallas-Fort Worth,Texas,SPS,Wichita Falls,Texas
291747,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,4fd399c2-9b5c-49be-bb80-f2f540be58fc,2856,142,Any,2019-02-09T20:30:45Z,2019-02-10T10:18:43Z,2019-02-09T20:42:33Z,2019-02-10T10:11:44Z,LAX,Los Angeles,California,NKG,Nanjing,China
291748,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,546d4b78-151e-4744-a53b-d21064f009c7,519,Any,Any,2019-02-09T20:31:23Z,2019-02-09T23:35:16Z,2019-02-09T20:45:10Z,2019-02-09T23:32:08Z,CDG,Paris,France,DJE,Mellita,Tunisia
291749,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6fa9934a-b955-4e7f-86b1-d9d5015778fb,7095,Any,Any,2019-02-09T20:22:53Z,2019-02-09T23:26:52Z,2019-02-09T20:35:25Z,2019-02-09T23:20:02Z,RMU,Corvera,Spain,DUB,Dublin,Ireland
291750,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,74000a2e-04cb-4ca2-8e08-84e639d26c56,700,Any,Any,2019-02-09T20:31:04Z,2019-02-09T22:56:07Z,2019-02-09T20:48:24Z,2019-02-09T22:49:25Z,TLV,Tel Aviv,Israel,TBS,Tbilisi,Georgia
